Alias,IATA,lat,lon,id
Craig Cove,CCV,-16.265,167.924,3980
Longana,LOD,-15.3067,167.967,3981
Pentecost Island,SSR,-15.4708,168.152,3982
Paama Island,PBJ,-16.439,168.257,3983
Lamap,LPM,-16.461123,167.82925,3984
Lamen Bay,LNB,-16.5842,168.159,3985
Maewo Island,MWF,-15.0,168.083,3986
Lonorore,LNE,-15.8656,168.172,3987
Norsup,NUS,-16.0797,167.401,3988
Gaua Island,ZGU,-14.2181,167.587,3989
Redcliffe,RCL,-15.472,167.835,3990
Santo,SON,-15.505,167.22,3991
Tongoa Island,TGH,-16.8911,168.551,3992
Ambryn Island,ULB,-16.3297,168.3011,3993
Valesdir,VLS,-16.7961,168.177,3994
Malekula Island,SWJ,-16.4864,167.4472,3995
Olpoi,OLJ,-14.8817,166.558,3996
Anelghowhat,AUY,-20.2492,169.771,3997
Aniwa,AWD,-19.2346,169.6009,3998
Dillon's Bay,DLY,-18.7694,169.001,3999
Futuna Island,FTA,-19.5164,170.232,4000
Ipota,IPA,-18.856388,169.28334,4001
Tiga,TGJ,-21.0961,167.804,4002
Waala,BMY,-19.7206,163.661,4003
Île des Pins,ILP,-22.5889,167.456,4004
Faizabad,FBD,37.1211,70.5181,4005
Al-Jawf,AJF,29.7851,40.1,4006
Wadi-al-dawasir,WAE,20.5043,45.1996,4007
Khorram Abad,KHD,33.4354,48.2829,4008
Bam,BXR,29.0842,58.45,4009
Rafsanjan,RJN,30.2977,56.0511,4010
Bojnourd,BJB,37.493,57.3082,4011
Sabzevar,AFZ,36.1681,57.5952,4012
Noshahr,NSH,36.6633,51.4647,4013
Dasht-e-naz,SRY,36.6358,53.1936,4014
Lar,LRR,27.6747,54.3833,4015
Ardabil,ADU,38.3257,48.4244,4016
Uromiyeh,OMH,37.6681,45.0687,4017
Al Ain,AAN,24.2617,55.6092,4018
Bannu,BNP,32.9729,70.5279,4019
Bahawalpur,BHV,29.3481,71.718,4020
Chitral,CJL,35.8866,71.8006,4021
Dalbandin,DBA,28.8783,64.3998,4022
Dera Ghazi Khan,DEA,29.961,70.4859,4023
Dera Ismael Khan,DSK,31.9094,70.8966,4024
Jiwani,JIW,25.0678,61.8054,4025
Hyderabad,HDD,25.3181,68.3661,4026
Khuzdar,KDD,27.7906,66.6473,4027
Ormara Raik,ORW,25.2747,64.586,4028
Parachinar,PAJ,33.9021,70.0716,4029
Skardu,KDU,35.3355,75.536,4030
Sehwan Sharif,SYW,26.4731,67.7172,4031
Turbat,TUK,25.9864,63.0302,4032
Sulaymaniyah,ISU,35.56175,45.31674,4033
Kamishly,KAC,37.0206,41.1914,4034
Sayun Intl,GXF,15.9661,48.7883,4035
Bahia Piña,BFQ,7.583,-78.2,4036
El Real,ELE,8.133,-77.7,4037
Contadora Island,OTD,8.62876,-79.0347,4038
Boca de Sábalo,SAX,8.017,-78.2,4039
Adak Island,ADK,51.878,-176.646,4040
Gustavus,GST,58.4253,-135.707,4041
Skagway,SGY,59.4601,-135.316,4042
Holy Cross,HCR,62.1883,-159.775,4043
Haines,HNS,59.2438,-135.524,4044
Kalskag,KLG,61.5363,-160.341,4045
Mcgrath,MCG,62.9529,-155.606,4046
Mountain Village,MOU,62.0954,-163.682,4047
Aniak,ANI,61.5816,-159.543,4048
Chevak,VAK,61.5409,-165.6005,4049
Wrangell,WRG,56.4843,-132.37,4050
Aitape,ATP,-3.18985,142.43,4051
Gasmata Island,GMI,-6.27111,150.331,4052
Ihu,IHU,-7.89756,145.396,4053
Nissan Island,IIS,-4.49972,154.226,4054
Jacquinot Bay,JAQ,-5.6525,151.507,4055
Kandrian,KDR,-6.183,149.533,4056
Kokoda,KKD,-8.88468,147.731,4057
Kamusi,KUY,-7.42035,143.122,4058
Lake Murray,LMY,-7.00992,141.494,4059
Londolovit,LNV,-3.04361,152.629,4060
Losuia,LSA,-8.50582,151.081,4061
Obo,OBX,-7.583,141.317,4062
Balimo,OPU,-8.05,142.933,4063
Suki,SKC,-8.033,141.717,4064
Tufi,TFI,-9.07595,149.32,4065
Nuku,UKU,-3.667,142.483,4066
Baimuru,VMU,-7.49686,144.8199,4067
Wipim,WPM,-8.78822,142.882,4068
El Nido,ENI,11.202,119.417,4069
Molokai,LUP,21.211,-156.974,4070
Eniwetok Atoll,ENT,11.3407,162.328,4071
Matsu Islands,LZN,26.1598,119.958,4072
Hengchun,HCN,22.0411,120.73,4073
Matsu Islands,MFK,26.2242,120.003,4074
Kushiro,KUH,43.041,144.193,4075
Sapporo,OKD,43.117447,141.38133,4076
Saga,HSG,33.1497,130.302,4077
Nagoya,NKM,35.255,136.924,4078
Iwami,IWJ,34.6764,131.79,4079
Fukushima,FKS,37.2274,140.431,4080
Odate Noshiro,ONJ,40.1919,140.371,4081
Shonai,SYO,38.8122,139.787,4082
Miyakejima,MYE,34.0736,139.56,4083
Kunsan,KUV,35.9038,126.616,4084
Mokpo,MPK,34.7589,126.38,4085
Wonju,WJU,37.4412,127.96386,4086
Sokcho / Gangneung,YNY,38.0613,128.669,4087
Sacheon,HIN,35.088593,128.07175,4088
Chongju,CJJ,36.717007,127.49874,4089
Olongapo City,SFS,14.7944,120.271,4090
Cuyo,CYU,10.8581,121.069,4091
Camiguin,CGM,9.25352,124.707,4092
Jolo,JOL,6.05367,121.011,4093
Sanga Sanga,TWT,5.046991,119.743,4094
Sangley Point,SUG,9.755838,125.48095,4095
Tandag,TDG,9.07211,126.171,4096
Naga,WNP,13.5849,123.27,4097
Basco,BSO,20.4513,121.98,4098
San Fernando,SFE,16.5956,120.303,4099
Tuguegarao,TUG,17.643368,121.73315,4100
Virac,VRC,13.5764,124.206,4101
Calbayog City,CYP,12.0727,124.545,4102
Catarman,CRM,12.5024,124.636,4103
Masbate,MBT,12.369682,123.6301,4104
Roxas City,RXS,11.5977,122.752,4105
Tartagal,TTG,-22.6196,-63.7937,4106
Las Heras,LHS,-46.5383,-68.9653,4107
San Antonio Oeste,OES,-40.7512,-65.0343,4108
El Calafate,ING,-50.3361,-72.2486,4109
Gobernador Gregores,GGS,-48.7831,-70.15,4110
Santa Teresita,SST,-36.5423,-56.7218,4111
Necochea,NEC,-38.4831,-58.8172,4112
Juazeiro Do Norte,JDO,-7.21896,-39.2701,4113
Lençóis,LEC,-12.4823,-41.277,4114
Macaé,MEA,-22.343,-41.766,4115
Marília,MII,-22.1969,-49.9264,4116
Vitória Da Conquista,VDC,-14.8628,-40.8631,4117
Santa Maria,RIA,-29.7114,-53.6882,4118
Toledo,TOW,-24.6863,-53.6975,4119
El Salvador,ESR,-26.3111,-69.7652,4120
Pucon,ZPC,-39.2928,-71.9159,4121
Sorocaba,SOD,-23.478,-47.49,4122
San Cristóbal,SCY,-0.910206,-89.6174,4123
La Toma (Catamayo),LOH,-3.99589,-79.3719,4124
Esmeraldas,ESM,0.978519,-79.6266,4125
Stanley,PSY,-51.6857,-57.7776,4126
Cartago,CRC,4.75818,-75.9557,4127
Puerto Leguízamo,LQM,-0.182278,-74.7708,4128
La Pedrera,LPD,-1.32861,-69.5797,4129
Nuquí,NQU,5.6964,-77.2806,4130
Puerto Inírida,PDA,3.85353,-67.9062,4131
Yopal,EYP,5.31911,-72.384,4132
Guayaramerín,GYA,-10.8206,-65.3456,4133
Puerto Rico/Manuripi,PUR,-11.107663,-67.551155,4134
Riberalta,RIB,-11.0,-66.0,4135
Reyes,REY,-14.3044,-67.3534,4136
San Borja,SRJ,-14.8592,-66.7375,4137
Paramaribo,ORG,5.81108,-55.1907,4138
Mucuri,MVS,-18.0489,-39.8642,4139
Boorama,BXX,9.933,43.15,4140
Gatokae,GTA,-8.75,158.2,4141
Cajamarca,CJA,-7.13918,-78.4894,4142
Huánuco,HUU,-9.87881,-76.2048,4143
Nazca,NZC,-14.854,-74.9615,4144
Santa Rosa,SRA,-27.9067,-54.5204,4145
Maracay,MYC,10.249978,-67.64942,4146
El Vigía,VIG,8.624139,-71.67267,4147
Ji-Paraná,JPR,-10.8708,-61.8465,4148
Codrington,BBQ,17.6358,-61.8286,4149
Grande Anse,DSD,16.296902,-61.0844,4150
Basse Terre,BBR,16.0133,-61.7422,4151
St-François,SFC,16.2578,-61.2625,4152
Grand Bourg,GBJ,15.8687,-61.27,4153
Charlestown,NEV,17.2057,-62.5899,4154
Spanish Town,VIJ,18.4464,-64.4275,4155
Bequia,BQU,12.9884,-61.262,4156
Union Island,UNI,12.600135,-61.411945,4157
Kokshetau,KOV,53.3291,69.5946,4158
Petropavlosk,PPK,54.7747,69.1839,4159
Zhezkazgan,DZN,47.7083,67.7333,4160
Ust Kamenogorsk,UKK,50.0366,82.4942,4161
Kostanay,KSN,53.2069,63.5503,4162
Ganja,KVD,40.7377,46.3176,4163
Nakhchivan,NAJ,39.1888,45.4584,4164
Neryungri,NER,56.9139,124.914,4165
Yakutia,PYJ,66.4004,112.03,4166
Chokurdah,CKH,70.6231,147.902,4167
Cherskiy,CYX,68.7406,161.338,4168
Tiksi,IKS,71.6977,128.903,4169
Moyo,OYG,3.633,31.75,4170
Komsomolsk-on-Amur,KXK,50.409,136.934,4171
Anadyr,DYR,64.7349,177.741,4172
Okhotsk,OHO,59.410065,143.0565,4173
Ujae Atoll,UJE,8.92806,165.762,4174
Mariupol International,MPW,47.0761,37.4496,4175
Lugansk,VSG,48.4174,39.3741,4176
Zaporozhye,OZH,47.867,35.3157,4177
Krivoy Rog,KWG,48.0433,33.21,4178
Kharkov,HRK,49.9248,36.29,4179
Ivano-Frankivsk,IFO,48.8842,24.6861,4180
Chernovtsk,CWC,48.2593,25.9808,4181
Rivne,RWN,50.6071,26.1416,4182
Uzhgorod,UDJ,48.6343,22.2634,4183
Solovetsky Islands,CSH,65.03,35.733334,4184
Cherepovets,CEE,59.2736,38.0158,4185
Amderma,AMV,69.7633,61.5564,4186
Kotlas,KSZ,61.2358,46.6975,4187
Petrozavodsk,PES,61.8852,34.1547,4188
Hrodna,GNA,53.602,24.0538,4189
Mogilev,MVQ,53.9549,30.0951,4190
Yeniseysk,EIE,58.4742,92.1125,4191
Kyzyl,KYZ,51.6694,94.4006,4192
Novokuznetsk,NOZ,53.8114,86.8772,4193
Khatanga,HTG,71.9781,102.491,4194
Igarka,IAA,67.4372,86.6219,4195
Nalchik,NAL,43.5129,43.6366,4196
Beslan,OGZ,43.2051,44.6066,4197
Elista,ESL,46.3739,44.3309,4198
Aleknagik,WKK,59.2826,-158.618,4199
Brookings,BKX,44.3048,-96.8169,4200
Bluefield,BLF,37.2958,-81.2077,4201
Kearney,EAR,40.727,-99.0068,4202
Greenville,GLH,33.4829,-90.9856,4203
Bullhead,IFP,35.1574,-114.56,4204
Kingman,IGM,35.2595,-113.938,4205
Pasco,PSC,46.2647,-119.119,4206
Akutan,KQA,54.13377,-165.7789,4207
Silver City,SVC,32.6365,-108.156,4208
Lopez,LPS,48.4839,-122.938,4209
Salekhard,SLY,66.5908,66.611,4210
Khanty-Mansiysk,HMA,61.0285,69.0861,4211
Nyagan,NYA,62.11,65.615,4212
Sovetskiy,OVS,61.326622,63.601913,4213
Izhevsk,IJK,56.8281,53.4575,4214
Kirov,KVX,58.5033,49.3483,4215
Nadym,NYM,65.4809,72.6989,4216
Raduzhnyi,RAT,62.1586,77.3289,4217
Nefteyugansk,NFG,61.1083,72.65,4218
Kurgan,KRO,55.4753,65.4156,4219
Khudzhand,LBD,40.2154,69.6947,4220
Andizhan,AZN,40.7277,72.294,4221
Fergana,FEG,40.3588,71.745,4222
Namangan,NMA,40.9846,71.5567,4223
Nukus,NCU,42.4884,59.6233,4224
Urgench,UGC,41.5843,60.6417,4225
Khanabad,KSQ,38.8336,65.9215,4226
Termez,TMJ,37.2867,67.31,4227
Rybinsk,RYB,58.1042,38.9294,4228
Belgorod,EGO,50.6438,36.5901,4229
Kursk,URS,51.7506,36.2956,4230
Lipetsk,LPK,52.7028,39.5378,4231
Vorkuta,VKT,67.4886,63.9931,4232
Bugulma,UUA,54.64,52.8017,4233
Yoshkar-Ola,JOK,56.7006,47.9047,4234
Cheboksary,CSY,56.0903,47.3473,4235
Ulyanovsk,ULY,54.401,48.8027,4236
Orsk,OSW,51.0725,58.5956,4237
Penza,PEZ,53.1106,45.0211,4238
Saransk,SKX,54.12513,45.212257,4239
Balakovo,BWO,51.8583,47.7456,4240
Hubli,HBX,15.3617,75.0849,4241
Koggala,KCT,5.99368,80.3203,4242
Wirawila,WRZ,6.25449,81.2352,4243
Battambang,BBM,13.0956,103.224,4244
Shillong,SHL,25.7036,91.9787,4245
Guwahati,GAU,26.1061,91.5859,4246
Dimapur,DMU,25.8839,93.7711,4247
Tezpur,TEZ,26.7091,92.7847,4248
Barisal,BZL,22.801,90.3012,4249
Huay Xai,HOE,20.2573,100.437,4250
Kontum,KON,14.35,108.017,4251
Bharatpur,BHR,27.6781,84.4294,4252
Chandragarhi,BDP,26.5708,88.0796,4253
Meghauli,MEY,27.5774,84.22875,4254
Nepalgunj,KEP,28.1036,81.667,4255
Gan Island,GAN,-0.693342,73.1556,4256
Haa Dhaalu Atoll,HAQ,6.74423,73.1705,4257
Laamu Atoll,KDO,1.85917,73.5219,4258
Tak,MAQ,16.6999,98.5451,4259
Buonmethuot,BMV,12.6683,108.12,4260
Haiphong,HPH,20.8194,106.725,4261
Nha Trang,CXR,11.9982,109.219,4262
Conson,VCS,8.73183,106.633,4263
Can Tho,VCA,10.0851,105.712,4264
Dienbienphu,DIN,21.3975,103.008,4265
Phucat,UIH,13.955,109.042,4266
Pleiku,PXU,14.0045,108.017,4267
Vinh,VII,18.7376,105.671,4268
Banmaw,BMO,24.269,97.2462,4269
Dawei,TVY,14.1039,98.2036,4270
Kawthoung,KAW,10.0493,98.538,4271
Loikaw,LIW,19.6915,97.2148,4272
Mawlamyine,MNU,16.4447,97.6607,4273
Pathein,BSX,16.8152,94.7799,4274
Pakhokku,PKK,21.4043,95.11125,4275
Sumbawa Island,SWQ,-8.48904,117.412,4276
Waikabubak-Sumba Island,TMC,-9.40972,119.244,4277
Bokondini-Papua Island,BUI,-3.6822,138.6755,4278
Senggeh-Papua Island,SEH,-3.45,140.779,4279
Tanjung Selor-Borneo Island,TJS,2.8358333,117.37361,4280
Datadawai-Borneo Island,DTD,0.8106,114.5306,4281
Tanjung Redep-Borneo Island,BEJ,2.1555,117.432,4282
Tanjung-Borneo Island,TJG,-2.21656,115.436,4283
Sampit-Borneo Island,SMQ,-2.49919,112.975,4284
Langgur-Kei Islands,LUV,-5.66162,132.731,4285
Alor Island,ARD,-8.13234,124.597,4286
Belaga,BLG,2.65,113.767,4287
Long Datih,LGL,3.421,115.154,4288
Long Seridan,ODN,3.967,115.05,4289
Mukah,MKM,2.90639,112.08,4290
Bakalalan,BKM,3.974,115.618,4291
Lawas,LWY,4.84917,115.408,4292
Bario,BBN,3.73389,115.479,4293
Tomanggong,TMG,5.40257,118.65763,4294
Kudat,KUD,6.9225,116.836,4295
Bandar Lampung-Sumatra Island,TKG,-5.240556,105.17555,4296
Jakarta,HLP,-6.26661,106.891,4297
Ranai-Natuna Besar Island,NTX,3.90871,108.388,4298
Putussibau-Borneo Island,PSU,0.835578,112.937,4299
Sintang-Borneo Island,SQG,0.063619,111.473,4300
Talang Gudang-Sumatra Island,PDO,-3.28607,103.88,4301
Lhok Seumawe-Sumatra Island,LSW,5.22668,96.9503,4302
Pangkor Island,PKG,4.24472,100.553,4303
Laut Island,KBU,-3.29472,116.165,4304
Long Bawan-Borneo Island,LBW,3.9028,115.6921,4305
Nunukan-Nunukan Island,NNX,4.133333,117.666664,4306
Long Apung-Borneo Island,LPU,1.704486,114.9703,4307
Albany,ALH,-34.9433,117.809,4308
Argyle,GYL,-16.6369,128.451,4309
Aurukun,AUU,-13.354067,141.72066,4310
Barcaldine,BCI,-23.5653,145.307,4311
Badu Island,BDD,-10.15,142.1734,4312
Birdsville,BVI,-25.8975,139.348,4313
Broken Hill,BHQ,-32.0014,141.472,4314
Hamilton Island,HTI,-20.3581,148.952,4315
Bedourie,BEU,-24.3461,139.46,4316
Bourke,BRK,-30.0392,145.952,4317
Burketown,BUC,-17.7486,139.534,4318
Boigu,GIC,-9.23278,142.218,4319
Oakey,OKY,-27.4114,151.735,4320
Boulia,BQL,-22.9133,139.9,4321
Bathurst,BHS,-33.4094,149.652,4322
Blackwater,BLT,-23.6031,148.807,4323
Carnarvon,CVQ,-24.88021,113.67174,4324
Cobar,CAZ,-31.5383,145.794,4325
Coober Pedy,CPD,-29.04,134.721,4326
Coconut Island,CNC,-10.05,143.07,4327
Cloncurry,CNJ,-20.6686,140.504,4328
Ceduna,CED,-32.1306,133.71,4329
Cooktown,CTN,-15.4447,145.184,4330
Cunnamulla,CMA,-28.03,145.622,4331
Coonamble,CNB,-30.9833,148.376,4332
Coen,CUQ,-13.761133,143.11331,4333
Cooma,OOM,-36.3006,148.974,4334
Doomadgee,DMD,-17.9403,138.822,4335
Darnley Island,NLF,-9.58333,143.767,4336
Devonport,DPO,-41.1697,146.43,4337
Elcho Island,ELC,-12.0194,135.571,4338
Esperance,EPR,-33.6844,121.823,4339
Flinders Island,FLS,-40.0917,147.993,4340
Geraldton,GET,-28.7961,114.707,4341
Gladstone,GLT,-23.8697,151.223,4342
Groote Eylandt,GTE,-13.975,136.46,4343
Griffith,GFF,-34.2508,146.067,4344
Horn Island,HID,-10.5864,142.29,4345
Hooker Creek,HOK,-18.3367,130.638,4346
Mount Hotham,MHU,-37.0475,147.334,4347
Hughenden,HGD,-20.815,144.225,4348
Julia Creek,JCK,-20.6683,141.723,4349
Kalbarri,KAX,-27.692814,114.25917,4350
King Island,KNS,-39.8775,143.878,4351
Kalkgurung,KFG,-17.4319,130.808,4352
Karumba,KRB,-17.4567,140.83,4353
Kowanyama,KWM,-15.4856,141.751,4354
Kubin,KUG,-10.225,142.218,4355
Leonora,LNO,-28.8781,121.315,4356
Lake Evella,LEL,-12.4989,135.806,4357
Lord Howe Island,LDH,-31.5383,159.077,4358
Lockhart River,IRG,-12.7869,143.305,4359
Lismore,LSY,-28.8303,153.26,4360
Lightning Ridge,LHG,-29.4567,147.984,4361
Longreach,LRE,-23.4342,144.28,4362
Leinster,LER,-27.8433,120.703,4363
Laverton,LVO,-28.6136,122.424,4364
Mabuiag Island,UBB,-9.95,142.183,4365
Meekatharra,MKR,-26.6117,118.548,4366
Merimbula,MIM,-36.9086,149.901,4367
Milingimbi,MGT,-12.0944,134.894,4368
Maningrida,MNG,-12.0561,134.234,4369
McArthur River Mine,MCV,-16.4425,136.084,4370
Mildura,MQL,-34.2292,142.086,4371
Mount Magnet,MMG,-28.1161,117.842,4372
Moree,MRZ,-29.4989,149.845,4373
Moranbah,MOV,-22.0578,148.077,4374
Moruya,MYA,-35.8978,150.144,4375
Mount Gambier,MGB,-37.7456,140.785,4376
Mornington Island,ONG,-16.6625,139.178,4377
Murray Island,MYI,-9.91667,144.055,4378
Maryborough,MBH,-25.5133,152.715,4379
Narrandera,NRA,-34.7022,146.512,4380
Narrabri,NAA,-30.3192,149.827,4381
Normanton,NTN,-17.68409,141.06966,4382
Newman,ZNE,-23.4178,119.803,4383
Olympic Dam,OLP,-30.485,136.877,4384
Argyle,PUG,-32.5069,137.717,4385
Palm Island,PMK,-18.7553,146.581,4386
Paraburdoo,PBO,-23.1711,117.745,4387
Cocos Keeling Island,CCK,-12.1883,96.8339,4388
Gove,GOV,-12.2694,136.818,4389
Parkes,PKE,-33.1314,148.239,4390
Port Lincoln,PLO,-34.6053,135.88,4391
Pormpuraaw,EDR,-14.896451,141.60909,4392
Port Macquarie,PQQ,-31.4358,152.863,4393
Portland,PTJ,-38.3181,141.471,4394
Quilpie,ULP,-26.6122,144.253,4395
Ramingining,RAM,-12.3564,134.898,4396
Roma,RMA,-26.545,148.775,4397
St George,SGO,-28.0497,148.595,4398
Shark Bay,MJK,-25.8939,113.577,4399
Saibai Island,SBR,-9.37833,142.625,4400
Strahan,SRN,-42.155,145.292,4401
Thargomindah,XTG,-27.9864,143.811,4402
Tennant Creek,TCA,-19.6344,134.183,4403
Victoria River Downs,VCD,-16.402124,131.00497,4404
Sue Islet,SYU,-10.2083,142.825,4405
Windorah,WNR,-25.4131,142.667,4406
Whyalla,WYA,-33.0589,137.514,4407
Wiluna,WUN,-26.6292,120.221,4408
Wollongong,WOL,-34.5611,150.789,4409
Winton,WIN,-22.3636,143.086,4410
Burnie,BWT,-40.9989,145.731,4411
Yorke Island,OKR,-9.752801,143.40567,4412
Yam Island,XMY,-9.90111,142.776,4413
Beijing,NAY,39.7828,116.388,4414
Chifeng,CIF,42.235,118.908,4415
Changzhi,CIH,36.2475,113.126,4416
Datong,DAT,40.0603,113.482,4417
Hohhot,HET,40.8514,111.824,4418
Baotou,BAV,40.56,109.997,4419
Shijiazhuang,SJW,38.2807,114.697,4420
Tongliao,TGO,43.5567,122.2,4421
Ulanhot,HLH,46.19533,122.00833,4422
Xilinhot,XIL,43.9156,115.964,4423
Beihai,BHY,21.5394,109.294,4424
Changde,CGD,28.9189,111.64,4425
Dayong,DYG,29.1028,110.443,4426
Meixian,MXZ,24.35,116.133,4427
Zhuhai,ZUH,22.0064,113.376,4428
Liuzhou,LZH,24.2075,109.391,4429
Zhanjiang,ZHA,21.2144,110.358,4430
Enshi,ENH,30.3203,109.485,4431
Nanyang,NNY,32.9808,112.615,4432
Xiangfan,XFN,32.1506,112.291,4433
Yichang,YIH,30.55655,111.47999,4434
Ankang,AKA,32.7081,108.931,4435
Golmud,GOQ,36.4006,94.7861,4436
Hanzhong,HZG,33.134136,107.20602,4437
Qingyang,IQN,35.7997,107.603,4438
Xining,XNN,36.5275,102.043,4439
Yan'an,ENY,36.6369,109.554,4440
Yulin,UYN,38.35971,109.59093,4441
Arvaikheer,AVK,46.2503,102.802,4442
Altai,LTI,46.3764,96.2211,4443
Bayankhongor,BYN,46.1633,100.704,4444
Dalanzadgad,DLZ,43.5917,104.43,4445
Khovd,HVD,47.9541,91.6282,4446
Muren,MXV,49.6633,100.099,4447
Shangri-La,DIG,27.7936,99.6772,4448
Luxi,LUM,24.4011,98.5317,4449
Simao,SYM,22.7933,100.959,4450
Zhaotong,ZAT,27.3256,103.755,4451
Ganzhou,KOW,25.853333,114.77889,4452
Jingdezhen,JDZ,29.3386,117.176,4453
Jiujiang,JIU,29.476944,115.80111,4454
Quzhou,JUZ,28.9658,118.899,4455
Lianyungang,LYG,34.571667,118.87361,4456
Huangyan,HYN,28.5622,121.429,4457
Linyi,LYI,35.0461,118.412,4458
Quanzhou,JJN,24.7964,118.59,4459
Huangshan,TXN,29.7333,118.256,4460
Weifang,WEF,36.6467,119.119,4461
Weihai,WEH,37.1871,122.229,4462
Wuxi,WUX,31.4944,120.429,4463
Wuyishan,WUS,27.7019,118.001,4464
Wenzhou,WNZ,27.9122,120.852,4465
Yancheng,YNZ,33.425835,120.20306,4466
Yiwu,YIW,29.3447,120.032,4467
Zhoushan,HSN,29.9342,122.362,4468
Bangda,BPX,30.5536,97.1083,4469
Dazhou,DAX,31.1302,107.4295,4470
Guangyuan,GYS,32.3911,105.702,4471
Luzhou,LZO,28.8522,105.393,4472
Mianyang,MIG,31.4281,104.741,4473
Nanchong,NAO,30.79545,106.1626,4474
Nyingchi,LZY,29.3033,94.3353,4475
Wanxian,WXN,30.8017,108.433,4476
Aksu,AKU,41.2625,80.2917,4477
Qiemo,IQM,38.233612,85.46555,4478
Kuqa,KCA,41.677856,82.87292,4479
Korla,KRL,41.6978,86.1289,4480
Karamay,KRY,45.46655,84.9527,4481
Yining,YIN,43.9558,81.3303,4482
Heihe,HEK,50.17162,127.30888,4483
Jiamusi,JMU,46.8434,130.465,4484
Jinzhou,JNZ,41.1014,121.062,4485
Qiqihar,NDG,47.2396,123.918,4486
Yanji,YNJ,42.8828,129.451,4487
Waikoloa Village,WKL,19.9205,-155.8607,4488
Mount Keith,WME,-27.2864,120.555,4489
Los Roques,LRV,11.95,-66.67,4490
Inis Mor,IOR,53.1067,-9.65361,4491
Indreabhan,NNR,53.2303,-9.46778,4492
Ruegen,GTI,54.38333,13.325556,4493
Berezovo,EZV,63.921,65.0305,4494
Worcester,ORH,42.2673,-71.8757,4495
Anqing,AQG,30.5822,117.05,4496
Qinhuangdao,SHP,39.9681,119.731,4497
Yuncheng,YCU,35.11639,111.03139,4498
Jiayuguan,JGN,39.8569,98.3414,4499
Dandong,DDG,40.0247,124.286,4500
Dongsheng,DSN,39.49,109.86139,4501
Panzhihua,PZI,26.54,101.79852,4502
New Haven,ZVE,41.298668,-72.925995,4503
Doha,XOZ,24.8333,50.9166,4504
Bremerton,PWT,47.4902,-122.765,4505
Spencer,SPW,43.1655,-95.2028,4506
Jefferson City,JEF,38.5912,-92.1561,4507
Grand Canyon West,GCW,35.5925,-113.4859,4508
Boulder City,BLD,35.5651,-114.514,4509
Unst,UNT,60.7472,-0.85385,4510
Provincetown,PVC,42.0719,-70.2214,4511
Seattle,LKE,47.629,-122.339,4512
Nazran,%u0,43.323814,45.01776,4513
Gustavia,SBH,17.9044,-62.8436,4514
Belize,TZA,17.5344,-88.298,4515
Kostroma,KMW,57.7969,41.0194,4516
Sukhumi,SUI,42.8582,41.1281,4517
Tambow,TBW,52.8061,41.4828,4518
North Connel,OBN,56.4635,-5.39967,4519
Shizuoka,FSZ,34.796112,138.18944,4520
Erechim,ERM,-27.6619,-52.2683,4521
Courcheval,CVF,45.3967,6.63472,4522
Fullerton,FUL,33.872,-117.98,4523
Concord,USA,35.3878,-80.7091,4524
Fort William,FWM,56.816666,-5.116667,4525
Navoi,NVI,40.1172,65.1708,4526
Paris,JPU,48.86667,2.333333,4527
Ronda,RRA,36.75,-5.166667,4528
Setif,QSF,36.1781,5.32449,4529
La Rochelle,LRH,46.1792,-1.19528,4530
Hailey,SUN,43.5044,-114.296,4531
Portsmouth,PME,50.8,-1.083333,4532
Mason City,MCW,43.1578,-93.3313,4533
Mesa,AZA,33.3078,-111.655,4534
Saul,XAU,3.61361,-53.2042,4535
Washington,ZWU,38.89746,-77.00643,4536
Anaktuvuk Pass,AKP,68.1336,-151.743,4537
Anvik,ANV,62.6467,-160.191,4538
Atqasuk,ATK,70.4673,-157.436,4539
Gambell,GAM,63.7668,-171.733,4540
Hooper Bay,HPB,61.5239,-166.147,4541
Kaltag,KAL,64.3191,-158.741,4542
St Mary's,KSM,62.0605,-163.302,4543
Kivalina,KVL,67.7362,-164.563,4544
Mekoryuk,MYU,60.3714,-166.271,4545
Point Hope,PHO,68.3488,-166.799,4546
Ruby,RBY,64.7272,-155.47,4547
Shishmaref,SHH,66.2496,-166.08911,4548
Savoonga,SVA,63.6864,-170.493,4549
Noatak,WTK,67.5661,-162.975,4550
Ormoc City,OMC,11.058,124.565,4551
Puvirnituq,YPX,60.0506,-77.2869,4552
Tasiujaq,YTQ,58.6678,-69.9558,4553
Arctic Village,ARC,68.1147,-145.579,4554
Imo,QOW,5.42706,7.20603,4555
La Fortuna/San Carlos,FON,10.478,-84.6345,4556
Nicoya,TMU,9.73852,-85.0138,4557
Cauayan,CYZ,16.9299,121.753,4558
Apatity,KVK,67.4633,33.5883,4559
Governador Valadares,GVR,-18.8952,-41.9822,4560
Port Clarence,KPC,65.2537,-166.859,4561
Pajala,PJA,67.2456,23.0689,4562
Bella Coola,QBC,52.3875,-126.596,4563
Hagerstown,HGR,39.7079,-77.7295,4564
Araracuara,ACR,-0.5833,-72.4083,4565
Gorakhpur,GOP,26.7397,83.4497,4566
Sand Point,SDP,55.315,-160.523,4567
Hami,HMI,42.8414,93.6692,4568
Wuzhou,WUZ,23.4567,111.248,4569
Romblon,TBH,12.311,122.085,4570
Maragheh,ACP,37.348,46.1279,4571
Gorgan,GBT,36.9094,54.4013,4572
